ID,Name,PID,Type ID,Enabled,Path Name
15105058,TRN_CASH,15104777,Reference,1,BreakFix/Triggered_Plans/TRN_CASH_TRIGGERED_old/TRN_CASH/
15105059,Sync_Remote_To_Local,15104778,Reference,1,BreakFix/Triggered_Plans/BCI_SYNC_SCD_TO_BCI/Sync_Remote_To_Local/
15105060,SA_CASH_MGMT_FILE_MOVE,15104779,Reference,1,BreakFix/Triggered_Plans/SA_CASH_MGMT_FILE_MOVE_TRIGGERED/SA_CASH_MGMT_FILE_MOVE/
15105061,TM_DEPO_REPO,15104780,Reference,1,BreakFix/Triggered_Plans/TM_DEPO_REPO_TRIGGERED/TM_DEPO_REPO/
15105062,TRN_FUT,15104781,Reference,1,BreakFix/Triggered_Plans/TRN_FUT_TRIGGERED/TRN_FUT/
15105063,Extract_Application_Folder_From_Trigger_Path,15104781,Reference,1,BreakFix/Triggered_Plans/TRN_FUT_TRIGGERED/Extract_Application_Folder_From_Trigger_Path/
15105064,DM_REF_BANK_HOLIDAYS,15104782,Reference,1,BreakFix/Triggered_Plans/DM_REF_BANK_HOLIDAYS_TRIGGERED/DM_REF_BANK_HOLIDAYS/
15105065,PERF_INDEX_UNIDATA,15104784,Reference,1,BreakFix/Triggered_Plans/PERF_INDEX_UNIDATA_TRIGGERED/PERF_INDEX_UNIDATA/
15105066,TRN_REPO,15104785,Reference,1,BreakFix/Triggered_Plans/TRN_REPO_TRIGGERED/TRN_REPO/
15105067,TRN_SBB_O,15104786,Reference,1,BreakFix/Triggered_Plans/TRN_SBB_O_TRIGGERED/TRN_SBB_O/
15105068,TRN_FX_OPT,15104787,Reference,1,BreakFix/Triggered_Plans/TRN_FX_OPT_TRIGGERED/TRN_FX_OPT/
15105069,TRN_IRS_BASIS,15104788,Reference,1,BreakFix/Triggered_Plans/TRN_IRS_BASIS_TRIGGERED/TRN_IRS_BASIS/
15105070,TRN_IRS_FI_FL,15104789,Reference,1,BreakFix/Triggered_Plans/TRN_IRS_FI_FL_TRIGGERED/TRN_IRS_FI_FL/
15105071,TRN_OTC_OPT,15104790,Reference,1,BreakFix/Triggered_Plans/TRN_OTC_OPT_TRIGGERED/TRN_OTC_OPT/
15105072,Extract_Application_Folder_From_Trigger_Path,15104790,Reference,1,BreakFix/Triggered_Plans/TRN_OTC_OPT_TRIGGERED/Extract_Application_Folder_From_Trigger_Path/
15105073,TRN_IRS_OIS_FI,15104791,Reference,1,BreakFix/Triggered_Plans/TRN_IRS_OIS_FI_TRIGGERED/TRN_IRS_OIS_FI/
15105074,TRN_IRS_OIS_FL,15104792,Reference,1,BreakFix/Triggered_Plans/TRN_IRS_OIS_FL_TRIGGERED/TRN_IRS_OIS_FL/
15105075,TRN_TRS,15104793,Reference,1,BreakFix/Triggered_Plans/TRN_TRS_TRIGGERED/TRN_TRS/
15105076,Extract_Application_Folder_From_Trigger_Path,15104773,Reference,1,BreakFix/Triggered_Plans/DM_REF_MKTDATA_TRIGGERED/Extract_Application_Folder_From_Trigger_Path/
15105077,RECON_INT_DERIV_FILE_MOVE,15104794,Reference,1,BreakFix/Triggered_Plans/RECON_INT_DERIV_FILE_MOVE_TRIGGERED/RECON_INT_DERIV_FILE_MOVE/
15105078,DWHREC_FILE_MOVE,15104795,Reference,1,BreakFix/Triggered_Plans/DWHREC_FILE_MOVE_TRIGGERED/DWHREC_FILE_MOVE/
15105079,RE_CASH_MGMT,15104767,Reference,1,BreakFix/Scheduled_Plans/RE_CASH_MGMT/RE_CASH_MGMT/
15105080,EMAIL_SUBMIT,15104800,Reference,1,BreakFix/Jobs/EMAIL_SUBMIT/EMAIL_SUBMIT/
15105081,PERF_ME_CLIENT,15104805,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_ME/PERF_ME_CLIENT/
15105082,PERF_ME_FUND,15104805,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_ME/PERF_ME_FUND/
15105083,WAIT_SCD_DWH_LOAD,15104805,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_ME/WAIT_SCD_DWH_LOAD/
15105084,WAIT_SCD_PERF_DAILY,15104805,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_ME/WAIT_SCD_PERF_DAILY/
15105085,WAIT_SCD_PERF_DAILY,15104807,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_DWH_LOAD/WAIT_SCD_PERF_DAILY/
15105086,WAIT_SCD_PERF_ME,15104807,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_DWH_LOAD/WAIT_SCD_PERF_ME/
15105087,RE_PERF_DWH_LOAD,15104807,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_DWH_LOAD/RE_PERF_DWH_LOAD/
15105088,WAIT_SCD_DWH_LOAD,15104807,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_DWH_LOAD/WAIT_SCD_DWH_LOAD/
15105089,SET_DATE,15104811,Reference,1,BreakFix/Constraint_Triggered_Plans/SOD_SET_DATE/SET_DATE/
15105090,WAIT_SCD_DWH_LOAD,15104811,Reference,1,BreakFix/Constraint_Triggered_Plans/SOD_SET_DATE/WAIT_SCD_DWH_LOAD/
15105091,WAIT_SOD_SET_DATE,15104736,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_SOD/WAIT_SOD_SET_DATE/
15105092,RECON_NT_CSH_PMT,15104813,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_RECON_NT_CASH_PMT/RECON_NT_CSH_PMT/
15105094,WAIT_SCD_RECON_NT_CASH_PMT,15104731,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_EOD_PROCESSING/WAIT_SCD_RECON_NT_CASH_PMT/
15105096,PERF_EXTRACT_UPD,15104733,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_PERF_DAILY/PERF_EXTRACT_UPD/
15105097,SA_PAYR_RAISE_STAT,15104813,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_RECON_NT_CASH_PMT/SA_PAYR_RAISE_STAT/
15105098,WAIT_SCD_RECON_NT_CASH_PMT,15104735,Reference,0,BreakFix/Constraint_Triggered_Plans/SCD_DWH_LOAD/WAIT_SCD_RECON_NT_CASH_PMT/
15105099,AUDIT_REPORTS,15104820,Reference,1,BreakFix/Jobs/AUDIT_REPORTS/AUDIT_REPORTS/
15105100,MANUAL_QUOTE,15104823,Reference,1,BreakFix/Jobs/MANUAL_QUOTE/MANUAL_QUOTE/
15105101,Copy_To_Direct_and_Archive,15104824,Reference,1,BreakFix/Plans/MANUAL_QUOTE/Copy_To_Direct_and_Archive/
15105102,MANUAL_QUOTE,15104824,Reference,1,BreakFix/Plans/MANUAL_QUOTE/MANUAL_QUOTE/
15105103,MANUAL_QUOTE,15104825,Reference,1,BreakFix/Triggered_Plans/MANUAL_QUOTE/MANUAL_QUOTE/
15105104,WAIT_SOD_SET_DATE,15104756,Reference,1,BreakFix/Constraint_Triggered_Plans/SA_CASH_MGMT/WAIT_SOD_SET_DATE/
15105105,BCI_Callout_Rotation,15104827,Reference,1,BreakFix/Scheduled_Plans/Scheduled_BCI_Callout_Rotation/BCI_Callout_Rotation/
15105107,TRN_PMT_REC_AUXSTAT,15104813,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_RECON_NT_CASH_PMT/TRN_PMT_REC_AUXSTAT/
15105109,REF_EXTRACTS,15104829,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_EXTRACTS_POST_EOD/REF_EXTRACTS/
15105111,SEC_EXTRACTS,15104829,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_EXTRACTS_POST_EOD/SEC_EXTRACTS/
15105112,SOI_EXTRACT,15104829,Reference,0,BreakFix/Constraint_Triggered_Plans/SCD_EXTRACTS_POST_EOD/SOI_EXTRACT/
15105113,TRN_PMT_REC_AUXSTAT,15104826,Reference,1,BreakFix/Jobs/TRN_PMT_REC_AUXSTAT/TRN_PMT_REC_AUXSTAT/
15105114,Check_BatchJob_Log,15104823,Reference,1,BreakFix/Jobs/MANUAL_QUOTE/Check_BatchJob_Log/
15105115,MANUAL_QUOTES,15104831,Reference,1,BreakFix/Scheduled_Plans/MANUAL_QUOTES/MANUAL_QUOTES/
15105116,WAIT_SCD_EOD_PROCESSING,15104829,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_EXTRACTS_POST_EOD/WAIT_SCD_EOD_PROCESSING/
15105118,RECON_INT_DERIV,15104833,Reference,1,BreakFix/Adhoc_Plans/RECON_INT_DERIV/RECON_INT_DERIV/
15105120,WAIT_DM_REF_MKTDATA_TRIGGERED,15104731,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_EOD_PROCESSING/WAIT_DM_REF_MKTDATA_TRIGGERED/
15214271,SA_CASH_MGMT,15214269,Reference,1,BreakFix/Adhoc_Plans/SA_CASH_MGMT/SA_CASH_MGMT/
15255879,Copy_To_SFTP_and_Archive_SMF_RepoFixing_Scheds,15104766,Reference,1,BreakFix/Plans/FLS_DEXS/Copy_To_SFTP_and_Archive_SMF_RepoFixing_Scheds/
15265243,FLS_DEXS,15265219,Reference,1,BreakFix/Scheduled_Plans/FLS_DEXS_DO/FLS_DEXS/
15317419,RE_DWH_CLEAN,15317416,Reference,1,BreakFix/Jobs/RE_DWH_CLEAN/RE_DWH_CLEAN/
15317435,RE_DWH_CLEAN,15317429,Reference,1,BreakFix/Plans/RE_DWH_CLEAN/RE_DWH_CLEAN/
15317438,RE_DWH_CLEAN,15317423,Reference,1,BreakFix/Scheduled_Plans/RE_DWH_CLEAN/RE_DWH_CLEAN/
15640685,WAIT_SCD_SOD,15104756,Reference,1,BreakFix/Constraint_Triggered_Plans/SA_CASH_MGMT/WAIT_SCD_SOD/
15713558,SA_PAYR_RAISE_STAT,15104768,Reference,1,BreakFix/Scheduled_Plans/PAYMENT_RECONCILLIATION/SA_PAYR_RAISE_STAT/
15713777,MAN_FORMULA_VALUE,15713751,Reference,1,BreakFix/Jobs/MAN_FORMULA_VALUE/MAN_FORMULA_VALUE/
15714531,Set_Trigger_Variables,15713781,Reference,1,BreakFix/Plans/MAN_FORMULA_VALUE/Set_Trigger_Variables/
15714533,Copy_To_Archive,15713781,Reference,1,BreakFix/Plans/MAN_FORMULA_VALUE/Copy_To_Archive/
15714535,Move_File_To_Folder,15713781,Reference,1,BreakFix/Plans/MAN_FORMULA_VALUE/Move_File_To_Folder/
15714542,MAN_FORMULA_VALUE,15713781,Reference,1,BreakFix/Plans/MAN_FORMULA_VALUE/MAN_FORMULA_VALUE/
15714847,Copy_To_Manual_Archive,15713781,Reference,1,BreakFix/Plans/MAN_FORMULA_VALUE/Copy_To_Manual_Archive/
15714855,MAN_FORMULA_VALUE,15714853,Reference,1,BreakFix/Triggered_Plans/MAN_FORMULA_VALUE/MAN_FORMULA_VALUE/
15828577,SA_MOD_ADMIN,15828574,Reference,1,BreakFix/Jobs/SA_MOD_ADMIN/SA_MOD_ADMIN/
15828578,WAIT_SCD_EOD_PROCESSING,15828575,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_FLS_DEX_EXTRACT/WAIT_SCD_EOD_PROCESSING/
15828579,FLS_DEXS,15828575,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_FLS_DEX_EXTRACT/FLS_DEXS/
15828580,SA_MOD_ADMIN,15828576,Reference,1,BreakFix/Plans/SA_MOD_ADMIN/SA_MOD_ADMIN/
15828581,SA_MOD_ADMIN,15828575,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_FLS_DEX_EXTRACT/SA_MOD_ADMIN/
15828602,FIN_REPO_RECON_DEXS,15828575,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_FLS_DEX_EXTRACT/FIN_REPO_RECON_DEXS/
15831291,FIN_REPO_RECON_DEXS,15831290,Reference,1,BreakFix/Constraint_Triggered_Plans/FIN_REPO_RECON_DEXS/FIN_REPO_RECON_DEXS/
15831292,WAIT_SCD_EOD_PROCESSING,15831290,Reference,1,BreakFix/Constraint_Triggered_Plans/FIN_REPO_RECON_DEXS/WAIT_SCD_EOD_PROCESSING/
15866826,PRF_REP_DAILY,15866816,Reference,1,BreakFix/Constraint_Triggered_Plans/PRF_REP_DAILY/PRF_REP_DAILY/
15866837,WAIT_SCD_PERF_DAILY,15866816,Reference,1,BreakFix/Constraint_Triggered_Plans/PRF_REP_DAILY/WAIT_SCD_PERF_DAILY/
15866857,PRF_REP_MONTHLY,15866847,Reference,1,BreakFix/Constraint_Triggered_Plans/PRF_REP_MONTHLY/PRF_REP_MONTHLY/
15866870,WAIT_SCD_PERF_ME,15866847,Reference,1,BreakFix/Constraint_Triggered_Plans/PRF_REP_MONTHLY/WAIT_SCD_PERF_ME/
15950735,DM_FORMULA_VALUE,15950733,Reference,1,BreakFix/Jobs/DM_REF_FORMULA_VALUE/DM_FORMULA_VALUE/
15950739,DM_REF_FORMULA_VALUE,15950737,Reference,1,BreakFix/Plans/DM_REF_FORMULA_VALUE/DM_REF_FORMULA_VALUE/
15950741,Copy_To_Direct_and_Archive,15950737,Reference,1,BreakFix/Plans/DM_REF_FORMULA_VALUE/Copy_To_Direct_and_Archive/
15950754,DM_REF_FORMULA_VALUE,15950752,Reference,1,BreakFix/Triggered_Plans/DM_REF_FORMULA_VALUE/DM_REF_FORMULA_VALUE/
15950764,Delete_From_Direct_After_Processing,15950737,Reference,1,BreakFix/Plans/DM_REF_FORMULA_VALUE/Delete_From_Direct_After_Processing/
16113155,STREPO_DEXS,16113154,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_STREPO_DEXS/STREPO_DEXS/
16182336,WAIT_DWHREC_GLHOLDING,15104736,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_SOD/WAIT_DWHREC_GLHOLDING/
16195429,WAIT_DWH_GL_HOLDINGS_RECON_FILE,16195417,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON_GLHOLDING/WAIT_DWH_GL_HOLDINGS_RECON_FILE/
16195440,WAIT_SCD_DWH_LOAD,16195417,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON_GLHOLDING/WAIT_SCD_DWH_LOAD/
16195480,DWHREC_GLHOLDNG,16195417,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON_GLHOLDING/DWHREC_GLHOLDNG/
16195528,WAIT_DWH_RECON_GLHOLDING,15104757,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_DWH_RECON/WAIT_DWH_RECON_GLHOLDING/
16343836,SECURITY_DEAL_ID,16343831,Reference,1,BreakFix/Jobs/SECURITY_DEAL_ID/SECURITY_DEAL_ID/
16343837,SECURITY_DEAL_ID,16343832,Reference,1,BreakFix/Plans/SECURITY_DEAL_ID/SECURITY_DEAL_ID/
16343838,SECURITY_DEAL_ID,16343833,Reference,1,BreakFix/Constraint_Triggered_Plans/SECURITY_DEAL_ID/SECURITY_DEAL_ID/
16343839,REPO_FLOAT_MAT,16343834,Reference,1,BreakFix/Jobs/REPO_FLOAT_MAT/REPO_FLOAT_MAT/
16343840,REPO_FLOAT_MAT,16343835,Reference,1,BreakFix/Plans/REPO_FLOAT_MAT/REPO_FLOAT_MAT/
16343841,Copy_To_SFTP_And_Archive,16343835,Reference,1,BreakFix/Plans/REPO_FLOAT_MAT/Copy_To_SFTP_And_Archive/
16344669,WAIT_SCD_RECON_NT_CASH_PMT,16343833,Reference,1,BreakFix/Constraint_Triggered_Plans/SECURITY_DEAL_ID/WAIT_SCD_RECON_NT_CASH_PMT/
16430455,RECON_NT_CSH_PMT,16430453,Reference,1,BreakFix/Adhoc_Plans/RECON_NT_CASH_PMT/RECON_NT_CSH_PMT/
16529773,REPO_FLOAT_MAT,16529766,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD/REPO_FLOAT_MAT/
16529777,WAIT_SCD_SOD,16529766,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD/WAIT_SCD_SOD/
16530741,WAIT_SCD_REPO_FLOAT_MAT_POST_SOD,16530729,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_FRR_MAT_ALERT/WAIT_SCD_REPO_FLOAT_MAT_POST_SOD/
16530763,FRR_MAT_ALERT,16530729,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_FRR_MAT_ALERT/FRR_MAT_ALERT/
16572515,RE_DWH_PFC_CLEAN,16572501,Reference,1,BreakFix/Jobs/RE_DWH_PFC_CLEAN/RE_DWH_PFC_CLEAN/
16572524,RE_DWH_PFC_CLEAN,16572517,Reference,1,BreakFix/Plans/RE_DWH_PFC_CLEAN/RE_DWH_PFC_CLEAN/
16572537,RE_DWH_PFC_CLEAN,16572535,Reference,1,BreakFix/Scheduled_Plans/RE_DWH_PFC_CLEAN/RE_DWH_PFC_CLEAN/
16576556,SA_EOD_ADMIN,16576551,Reference,1,BreakFix/Adhoc_Plans/SA_EOD_ADMIN/SA_EOD_ADMIN/
16631785,DWHREC_ABOR_POS,16631783,Reference,1,BreakFix/Adhoc_Plans/DWH_RECON/DWHREC_ABOR_POS/
16631787,DWHREC_FUND_DCMP,16631783,Reference,1,BreakFix/Adhoc_Plans/DWH_RECON/DWHREC_FUND_DCMP/
16631789,DWHREC_IBOR_POS,16631783,Reference,1,BreakFix/Adhoc_Plans/DWH_RECON/DWHREC_IBOR_POS/
16631791,DWHREC_IBOR_SETT,16631783,Reference,1,BreakFix/Adhoc_Plans/DWH_RECON/DWHREC_IBOR_SETT/
16724116,TRN_CDS,16724113,Reference,1,BreakFix/Jobs/TRN_CDS/TRN_CDS/
16724117,TRN_CDS,16724114,Reference,1,BreakFix/Plans/TRN_CDS/TRN_CDS/
16724118,Copy_To_Direct_and_Archive,16724114,Reference,1,BreakFix/Plans/TRN_CDS/Copy_To_Direct_and_Archive/
16724119,Delete_From_Direct_After_Processing,16724114,Reference,1,BreakFix/Plans/TRN_CDS/Delete_From_Direct_After_Processing/
16724120,TRN_CDS,16724115,Reference,1,BreakFix/Triggered_Plans/TRN_CDS_TRIGGERED/TRN_CDS/
17039858,Copy_To_SFTP_and_Archive_IO,15101063,Reference,1,BreakFix/Plans/SA_CASH_MGMT/Copy_To_SFTP_and_Archive_IO/
17044049,HIST_RETURN,17044047,Reference,1,BreakFix/Jobs/HIST_RETURN/HIST_RETURN/
17044050,HIST_RETURN,17044048,Reference,1,BreakFix/Plans/HIST_RETURN/HIST_RETURN/
17044088,HIST_RETURN,17044078,Reference,1,BreakFix/Adhoc_Plans/HIST_RETURN/HIST_RETURN/
17191215,DM_REF_PORTF_DATA,17191212,Reference,1,BreakFix/Jobs/DM_REF_PORTF_DATA/DM_REF_PORTF_DATA/
17191216,DM_REF_PORTF_DATA,17191213,Reference,1,BreakFix/Plans/DM_REF_PORTF_DATA/DM_REF_PORTF_DATA/
17191217,DM_REF_PORTF_DATA,17191214,Reference,1,BreakFix/Adhoc_Plans/DM_REF_PORTF_DATA/DM_REF_PORTF_DATA/
17210538,DM_REF_MP,17210532,Reference,1,BreakFix/Jobs/DM_REF_MP/DM_REF_MP/
17210539,DM_REF_MP,17210533,Reference,1,BreakFix/Plans/DM_REF_MP/DM_REF_MP/
17210540,DM_REF_MP,17210534,Reference,1,BreakFix/Adhoc_Plans/DM_REF_MP/DM_REF_MP/
17210541,DM_REF_FUNDDEFN_DATA,17210535,Reference,1,BreakFix/Jobs/DM_REF_FUNDDEFN_DATA/DM_REF_FUNDDEFN_DATA/
17210542,DM_REF_FUNDDEFN_DATA,17210536,Reference,1,BreakFix/Plans/DM_REF_FUNDDEFN_DATA/DM_REF_FUNDDEFN_DATA/
17210543,DM_REF_FUNDDEFN_DATA,17210537,Reference,1,BreakFix/Adhoc_Plans/DM_REF_FUNDDEFN_DATA/DM_REF_FUNDDEFN_DATA/
17374408,TRN_BANK_ACC_OPN_BAL,17374405,Reference,1,BreakFix/Jobs/TRN_BANK_ACC_OPN_BAL/TRN_BANK_ACC_OPN_BAL/
17374409,TRN_BANK_ACC_OPN_BAL,17374406,Reference,1,BreakFix/Plans/TRN_BANK_ACC_OPN_BAL/TRN_BANK_ACC_OPN_BAL/
17374410,TRN_BANK_ACC_OPN_BAL,17374407,Reference,1,BreakFix/Triggered_Plans/TRN_BANK_ACC_OPN_BAL/TRN_BANK_ACC_OPN_BAL/
17374411,Copy_To_Direct_and_Archive,17374406,Reference,1,BreakFix/Plans/TRN_BANK_ACC_OPN_BAL/Copy_To_Direct_and_Archive/
17374412,Delete_From_Direct_After_Processing,17374406,Reference,1,BreakFix/Plans/TRN_BANK_ACC_OPN_BAL/Delete_From_Direct_After_Processing/
17428641,DM_FX_RATE_UPDT,17428636,Reference,1,BreakFix/Jobs/DM_FX_RATE_UPDT/DM_FX_RATE_UPDT/
17428642,DM_FX_RATE_UPDT,17428637,Reference,1,BreakFix/Plans/DM_FX_RATE_UPDT/DM_FX_RATE_UPDT/
17459938,TRN_CASH,17459937,Reference,1,BreakFix/Triggered_Plans/TRN_CASH_TRIGGERED/TRN_CASH/
17611134,DM_REF_PORTF_UPDT,17611131,Reference,1,BreakFix/Jobs/DM_REF_PORTF_UPDT/DM_REF_PORTF_UPDT/
17611135,DM_REF_PORTF_UPDT,17611132,Reference,1,BreakFix/Plans/DM_REF_PORTF_UPDT/DM_REF_PORTF_UPDT/
17611136,DM_REF_PORTF_UPDT,17611133,Reference,1,BreakFix/Adhoc_Plans/DM_REF_PORTF_UPDT/DM_REF_PORTF_UPDT/
17672401,LE_NAME_UPD,17672392,Reference,1,BreakFix/Jobs/LE_NAME_UPD/LE_NAME_UPD/
17672410,LE_NAME_UPD,17672408,Reference,1,BreakFix/Plans/LE_NAME_UPD/LE_NAME_UPD/
17672423,LE_NAME_UPD,17672416,Reference,1,BreakFix/Adhoc_Plans/LE_NAME_UPD/LE_NAME_UPD/
17926674,DM_REF_PORTF_BNKACC,17926631,Reference,1,BreakFix/Jobs/DM_REF_PORTF_BNKACC/DM_REF_PORTF_BNKACC/
17926714,DM_REF_PORTF_BNKACC,17926687,Reference,1,BreakFix/Plans/DM_REF_PORTF_BNKACC/DM_REF_PORTF_BNKACC/
17926739,DM_REF_PORTF_BNKACC,17926733,Reference,1,BreakFix/Adhoc_Plans/DM_REF_PORTF_BNKACC/DM_REF_PORTF_BNKACC/
18181377,WAIT_MARKET_CORRA_RATES,16529766,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD/WAIT_MARKET_CORRA_RATES/
18287139,Move_To_Archive,18287132,Reference,1,BreakFix/Plans/DM_MKTDATA_IDXCONST/Move_To_Archive/
18287140,DM_MKTDATA_IDXCONST,18287134,Reference,1,BreakFix/Triggered_Plans/DM_MKTDATA_IDXCONST_TRIGGERED/DM_MKTDATA_IDXCONST/
18412990,SO_PFC_DEADLOCK_EXT,18412980,Reference,1,BreakFix/Jobs/SO_PFC_DEADLOCK_EXT/SO_PFC_DEADLOCK_EXT/
18412991,SO_PFC_DEADLOCK_EXT,18412981,Reference,1,BreakFix/Plans/SO_PFC_DEADLOCK_EXT/SO_PFC_DEADLOCK_EXT/
18412992,Move_To_Folder,18412981,Reference,1,BreakFix/Plans/SO_PFC_DEADLOCK_EXT/Move_To_Folder/
18412993,SO_PFC_DEADLOCK_EXT,18412982,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_SO_PFC_DEADLOCK_EXT/SO_PFC_DEADLOCK_EXT/
18552846,SA_CR_REF_RATE_FIX,18552843,Reference,1,BreakFix/Jobs/SA_CR_REF_RATE_FIX/SA_CR_REF_RATE_FIX/
18552847,SA_CR_REF_RATE_FIX,18552844,Reference,1,BreakFix/Plans/SA_CR_REF_RATE_FIX/SA_CR_REF_RATE_FIX/
18552848,SA_CR_REF_RATE_FIX,18552845,Reference,1,BreakFix/Scheduled_Plans/SA_CR_REF_RATE_FIX/SA_CR_REF_RATE_FIX/
18579207,SA_CR_REF_RATE_FIX,16529766,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_REPO_FLOAT_MAT_POST_SOD/SA_CR_REF_RATE_FIX/
18669164,Direct_Archive,15101080,Reference,1,BreakFix/Plans/DWHREC_GLHOLDNG/Direct_Archive/
18671211,Delete_From_Direct_After_Processing_SCD_File,15101080,Reference,1,BreakFix/Plans/DWHREC_GLHOLDNG/Delete_From_Direct_After_Processing_SCD_File/
19712647,SO_GEN_REC_STATS_EXT,19712609,Reference,1,BreakFix/Jobs/SO_GEN_REC_STATS_EXT/SO_GEN_REC_STATS_EXT/
19712701,SO_GEN_REC_STATS_EXT,19712699,Reference,1,BreakFix/Plans/SO_GEN_REC_STATS_EXT/SO_GEN_REC_STATS_EXT/
19713178,Copy_To_SFTP_and_Archive,19712699,Reference,1,BreakFix/Plans/SO_GEN_REC_STATS_EXT/Copy_To_SFTP_and_Archive/
19731362,RE_DWH_PFC_1,19731350,Reference,1,BreakFix/Jobs/RE_DWH_PFC_1/RE_DWH_PFC_1/
19731363,RE_DWH_PFC_2,19731351,Reference,1,BreakFix/Jobs/RE_DWH_PFC_2/RE_DWH_PFC_2/
19731364,RE_DWH_LOAD_PLAN,19731352,Reference,1,BreakFix/Jobs/RE_DWH_LOAD_PLAN/RE_DWH_LOAD_PLAN/
19731365,RE_DWH_FUND_CLEANUP,19731353,Reference,1,BreakFix/Jobs/RE_DWH_FUND_CLEANUP/RE_DWH_FUND_CLEANUP/
19731366,RE_DWH_POS_CLEANUP,19731354,Reference,1,BreakFix/Jobs/RE_DWH_POS_CLEANUP/RE_DWH_POS_CLEANUP/
19906229,PRF_IRR_CALC,19906226,Reference,1,BreakFix/Adhoc_Plans/PRF_CALC_IRR/PRF_IRR_CALC/
20187949,AUDIT_ACTIVE_USERS,20187947,Reference,1,BreakFix/Jobs/AUDIT_ACTIVE_USERS/AUDIT_ACTIVE_USERS/
20188859,Copy_To_SFTP_and_Archive,20188857,Reference,1,BreakFix/Plans/AUDIT_ACTIVE_USERS/Copy_To_SFTP_and_Archive/
20188861,AUDIT_ACTIVE_USERS,20188857,Reference,1,BreakFix/Plans/AUDIT_ACTIVE_USERS/AUDIT_ACTIVE_USERS/
20294823,PERF_F_EXTRACT_UPD,20294821,Reference,1,BreakFix/Jobs/PERF_F_EXTRACT_UPD/PERF_F_EXTRACT_UPD/
20294880,PERF_F_EXTRACT_UPD,20294828,Reference,1,BreakFix/Plans/PERF_F_EXTRACT_UPD/PERF_F_EXTRACT_UPD/
20404180,PERF_DAILY_CLIENT_1,20404069,Reference,1,BreakFix/Jobs/PERF_DAILY_CLIENT_1/PERF_DAILY_CLIENT_1/
20404187,PERF_DAILY_CLIENT_2,20404083,Reference,1,BreakFix/Jobs/PERF_DAILY_CLIENT_2/PERF_DAILY_CLIENT_2/
20404190,PERF_DAILY_CLIENT_3,20404097,Reference,1,BreakFix/Jobs/PERF_DAILY_CLIENT_3/PERF_DAILY_CLIENT_3/
20404198,PERF_DAILY_FUND_1,20404108,Reference,1,BreakFix/Jobs/PERF_DAILY_FUND_1/PERF_DAILY_FUND_1/
20404200,PERF_DAILY_FUND_2,20404141,Reference,1,BreakFix/Jobs/PERF_DAILY_FUND_2/PERF_DAILY_FUND_2/
20404215,PERF_DAILY_FUND_3,20404150,Reference,1,BreakFix/Jobs/PERF_DAILY_FUND_3/PERF_DAILY_FUND_3/
20740008,TRN_SWAPTION,20739884,Reference,1,BreakFix/Triggered_Plans/TRN_SWAPTION_TRIGGERED/TRN_SWAPTION/
20775879,WAIT_SWIFT_CASH_RECON_FILE,15104813,Reference,1,BreakFix/Constraint_Triggered_Plans/SCD_RECON_NT_CASH_PMT/WAIT_SWIFT_CASH_RECON_FILE/
