Sort,Batch Job Group,Batch Job Group Name,Batch Job,Batch Job Name,Batch Task (IK),Extracts Exporter,Extraction Setup,Extraction Dedinitions,Data Format Setup,Extract Table,Data Import,Data Import Mapping,Data Import Rule,Reference File Import,Reference File Export,Create Job,Portfolio Calculation,General Reconciliation,Corporate Action Manager Setup
5,DWHREC_IBOR_POS,Recon: DWH-SCD IBOR Positions,DWHREC_IBOR_POS_ARC,Reconciliation - IBOR POS Recon - Archive Results,Extracts Exporter Definitions - Execute,RECON_IBOR_POS_ARC,RECON_DWHREC_IBOR_POS_ARC,RECON_DWHREC_IBOR_POS_ARC,,,,,,,RECON_IBORPOS_AR,,,,
10,DWHREC_IBOR_POS,Recon: DWH-SCD IBOR Positions,DWHREC_IBOR_POS,Recon: DWH-SCD IBOR Positions,General Reconciliation - Execute,,,,,,,,,DWHREC_IBORP_DWH,,,,DWHREC_IBOR_POS,
5,DWHREC_IBOR_SETT,Recon: DWH-SCD IBOR SETTLE DT Positions,DWHREC_IBOR_SETT_ARC,Reconciliation - IBOR SETT Recon - Archive Results,Extracts Exporter Definitions - Execute,RECON_IBORSETT_ARC,RECON_DWHREC_IBOR_SETTLE_ARC,RECON_DWHREC_IBOR_SETTLE_ARC,,,,,,,RECON_IBORSET_AR,,,,
10,DWHREC_IBOR_SETT,Recon: DWH-SCD IBOR SETTLE DT Positions,DWHREC_IBOR_SETT,Recon: DWH-SCD IBOR SETTLE DT Positions,General Reconciliation - Execute,,,,,,,,,DWHREC_IBRSETDWH,,,,DWHREC_IBOR_SETT,
10,EFRONT_OPEN_PAY,Open Payment Data Extraction for eFront,EFRONT_OPEN_PAY,Open Payment Data Extraction for eFront,Extracts Exporter Definitions - Execute,EFRONT_OPEN_PAY,EFRONT_OPEN_PAY,EFRONT_OPEN_PAY,,,,,,,EFRONT_OPEN_PAY,,,,
10,EOM_BOOK_PL_RE,EOY: EOM Book PL to Retained Earnings,EOY: EOM BOOK PL IFR,EOY: EOM Book PL to Retained Earnings IFRS,718,,,,,,,,,,,,,,
20,EOM_BOOK_PL_RE,EOY: EOM Book PL to Retained Earnings,EOY: EOM BOOK PL TRX,EOY: EOM Book PL to Retained Earnings TRXGL,718,,,,,,,,,,,,,,
10,EOM_FIN_MDV_ILQ,EOM Final - MDV Illiquid Securities MDV,EOM_FIN_MDV_ILQ,EOM Final - Validate Market Date - Illiquid Funds,297,,,,,,,,,,,,,,
10,EOM_MDV_ILQ,EOM - MDV Illiquid Securities MDV,EOM_MDV_ILQ,EOM - Validate Market Date - Illiquid Funds,297,,,,,,,,,,,,,,
10,EOM_MDV_INIT,EOM PRE/FIN - MDV Initialization (Only select 1 to be active),EOM_PRE_MDV_INIT,EOM PRE - MDV Initialization,Validate Market Data Using Service Platform - Initialise Calendar,,,,,,,,,,,,,,
20,EOM_MDV_INIT,EOM PRE/FIN - MDV Initialization (Only select 1 to be active),EOM_FIN_MDV_INIT,EOM FIN - MDV Initialization,Validate Market Data Using Service Platform - Initialise Calendar,,,,,,,,,,,,,,
10,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_GL_DEX,EOY - G/L Holdings (QC/PC) issues,Extracts Exporter Definitions - Execute,EOY_GL_PC-QC_ISSUES,EOY_GL_PC-QC_ISSUES,EOY_GL_PC-QC_ISSUES,,,,,,,EOY_GL_PC-QC_ISS,,,,
20,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_GL_DEX2,EOY - G/L Holdings (QC/PC) issues 2,Extracts Exporter Definitions - Execute,EOY_GL_PC-QC_ISSUES2,EOY_GL_PC-QC_ISSUES2,EOY_GL_PC-QC_ISSUES2,,,,,,,EOY_GL_PC-QC_IS2,,,,
30,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_DFS1,EOY_DFS1,Data Format Setup - Execute - Import,,,,EOY_GL_PC_QC_ISS,,,,,EOY_GL_PC-QC_DFS,,,,,
40,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_DFS2,EOY_DFS2,Data Format Setup - Execute - Import,,,,EOY_GL_PC_QC_ISS2,,,,,EOY_GL_PC-QC2DFS,,,,,
50,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_DFS3,EOY_DFS3,Data Format Setup - Execute - Import,,,,EOY_GL_PC_QC_ISS3,,,,,EOY_GL_PC-QC_DFS,,,,,
60,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_GL_DEX_ARCH,EOY - G/L Holdings - DEX Archive,File Operation - Move File,,,,,,,,,EOY_GL_PC-QC_DFS,EOY_GL_PC-QC_ARC,,,,
70,EOY_GL_PC_QC_ISS,EOY - G/L Holdings (QC/PC) issues,EOY_GL_DEX_ARCH2,EOY - G/L Holdings - DEX Archive 2,File Operation - Move File,,,,,,,,,EOY_GL_PC-QC2DFS,EOY_GL_PC-QC2ARC,,,,
10,EOY_GL_SNAP,EOY - GL Snapshot,EOY_GL_SNAP_TRXGL,EOY - GL Snapshot TRXGL,Extracts Exporter Definitions - Execute,EOY_GL_SNAP_TRXGL,EOY_GL_SNAPSHOT_TRXGL,EOY_GL_SNAPSHOT_TRXGL,,,,,,,GL_SNAP_TRXGL,,,,
20,EOY_GL_SNAP,EOY - GL Snapshot,EOY_GL_SNAP_IFRS,EOY - GL Snapshot IFRS,Extracts Exporter Definitions - Execute,EOY_GL_SNAP_IFRS,EOY_GL_SNAPSHOT_IFRS,EOY_GL_SNAPSHOT_IFRS,,,,,,,GL_SNAP_IFRS,,,,
10,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_PERC_L1,EOY - GP Allocation #1 - Percentage - Level 1,Extraction Setups - Execute,,EOY_GP_ALLOC_PERC_L1,EOY_GP_ALLOC - PART1,,U_EOY_GP_ALLOC,,,,,,,,,
11,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_AMT_L1,EOY - GP Allocation #2 - Allocation Amounts - Level 1,Extracts Exporter Definitions - Execute,EOY_GP_ALLOC_AMT_L1,EOY_GP_ALLOC_AMOUNT,EOY_GP_ALLOC - PART2,,,,,,,EOY_GP_ALLOC_L1,,,,
20,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_PERC_L2,EOY - GP Allocation #1 - Percentage - Level 2,Extraction Setups - Execute,,EOY_GP_ALLOC_PERC_L2,EOY_GP_ALLOC - PART1,,U_EOY_GP_ALLOC,,,,,,,,,
21,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_AMT_L2,EOY - GP Allocation #2 - Allocation Amounts - Level 2,Extracts Exporter Definitions - Execute,EOY_GP_ALLOC_AMT_L2,EOY_GP_ALLOC_AMOUNT,EOY_GP_ALLOC - PART2,,,,,,,EOY_GP_ALLOC_L2,,,,
30,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_PERC_L3,EOY - GP Allocation #1 - Percentage - Level 3,Extraction Setups - Execute,,EOY_GP_ALLOC_PERC_L3,EOY_GP_ALLOC - PART1,,U_EOY_GP_ALLOC,,,,,,,,,
31,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_AMT_L3,EOY - GP Allocation #2 - Allocation Amounts - Level 3,Extracts Exporter Definitions - Execute,EOY_GP_ALLOC_AMT_L3,EOY_GP_ALLOC_AMOUNT,EOY_GP_ALLOC - PART2,,,,,,,EOY_GP_ALLOC_L3,,,,
40,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_PERC_L4,EOY - GP Allocation #1 - Percentage - Level 4,Extraction Setups - Execute,,EOY_GP_ALLOC_PERC_L4,EOY_GP_ALLOC - PART1,,U_EOY_GP_ALLOC,,,,,,,,,
41,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_AMT_L4,EOY - GP Allocation #2 - Allocation Amounts - Level 4,Extracts Exporter Definitions - Execute,EOY_GP_ALLOC_AMT_L4,EOY_GP_ALLOC_AMOUNT,EOY_GP_ALLOC - PART2,,,,,,,EOY_GP_ALLOC_L4,,,,
50,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_PERC_L5,EOY - GP Allocation #1 - Percentage - Level 5,Extraction Setups - Execute,,EOY_GP_ALLOC_PERC_L5,EOY_GP_ALLOC - PART1,,U_EOY_GP_ALLOC,,,,,,,,,
51,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_AMT_L5,EOY - GP Allocation #2 - Allocation Amounts - Level 5,Extracts Exporter Definitions - Execute,EOY_GP_ALLOC_AMT_L5,EOY_GP_ALLOC_AMOUNT,EOY_GP_ALLOC - PART2,,,,,,,EOY_GP_ALLOC_L5,,,,
60,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_PERC_L6,EOY - GP Allocation #1 - Percentage - Level 6,Extraction Setups - Execute,,EOY_GP_ALLOC_PERC_L6,EOY_GP_ALLOC - PART1,,U_EOY_GP_ALLOC,,,,,,,,,
61,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_AMT_L6,EOY - GP Allocation #2 - Allocation Amounts - Level 6,Extracts Exporter Definitions - Execute,EOY_GP_ALLOC_AMT_L6,EOY_GP_ALLOC_AMOUNT,EOY_GP_ALLOC - PART2,,,,,,,EOY_GP_ALLOC_L6,,,,
70,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_GL_FUND,EOY - GP Allocation #3 - GL Fund,Data Format Setup - Execute - Import to Message Queue,,,,TRN_GL_GP_ALLOC_FUND,,,,,EOY_GP_ALLC_DFS1,,,,,
80,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_GL_UNIT,EOY - GP Allocation #4 - GL Unit Holder,Data Format Setup - Execute - Import to Message Queue,,,,TRN_GL_GP_ALLOC_UNIT,,,,,EOY_GP_ALLC_DFS2,,,,,
90,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_GC_UNIT,EOY - GP Allocation #5 - General Cost - Unit Holder,Data Format Setup - Execute - Import to Message Queue,,,,TRN_GC_GP_ALLOC_UNIT,,,,,EOY_GP_ALLC_DFS3,,,,,
100,EOY_GP_ALLOC,EOY - GP allocation,EOY_GP_ALLOC_IE_FUND,EOY - GP Allocation #6 - Income Equalization - Fund,Data Format Setup - Execute - Import to Message Queue,,,,TRN_IE_GP_ALLOC_FUND,,,,,EOY_GP_ALLC_DFS4,,,,,
10,EOY_UPDT_REF_DATA,End of Year - Update Reference Data,EOY_UPDT_FUND_DEF_FC,EOY - Fund Definitions - Update Free Codes,Data Format Setup - Execute - Import,,,,EOY_FUND_DEF_FREECOD,,,,,,,,,,
20,EOY_UPDT_REF_DATA,End of Year - Update Reference Data,EOY_UPDT_PF_FC,EOY - Portfolio - Update Free Codes,Data Format Setup - Execute - Import,,,,EOY_PF_UPT_FC,,,,,,,,,,
1,FLS_DEXS,EOD DEXs for FLS,FLS_FI_TRXNS,FLS_FI_TRXNS,Extracts Exporter Definitions - Execute,FLS_FI_TRXNS,FLS_FI_TRXNS,FLS_FI_TRXNS,,,,,,,FLS_FI_TRXNS,,,,
2,FLS_DEXS,EOD DEXs for FLS,FLS_REPO_TRXNS,FLS_REPO_TRXNS,Extracts Exporter Definitions - Execute,FLS_REPO_TRXNS,FLS_REPO_TRXNS,FLS_REPO_TRXNS,,,,,,,FLS_REPO_TRXNS,,,,
3,FLS_DEXS,EOD DEXs for FLS,FLS_SMF_FI,FLS_SMF_FI,Extracts Exporter Definitions - Execute,FLS_SMF_FI,FLS_SMF_FI,FLS_SMF_FI,,,,,,,FLS_SMF_FI,,,,
4,FLS_DEXS,EOD DEXs for FLS,FLS_CSHFLW_SCHEDS,FLS_CSHFLW_SCHEDS,Extracts Exporter Definitions - Execute,FLS_CSHFLW_SCHEDS,FLS_SMF_CASHFLOW_SCHEDS,FLS_SMF_CASHFLOW_SCHEDS,,,,,,,FLS_CSHFLWSCHEDS,,,,
5,FLS_DEXS,EOD DEXs for FLS,FLS_INT_ADJ_SCHEDS,FLS_INT_ADJ_SCHEDS,Extracts Exporter Definitions - Execute,FLS_INT_ADJ_SCHEDS,FLS_INTEREST_ADJUST_SCHEDS,FLS_INTEREST_ADJUST_SCHEDS,,,,,,,FLS_INTADJSCHED,,,,
6,FLS_DEXS,EOD DEXs for FLS,FLS_VARSPREADS,FLS_VARSPREADS,Extracts Exporter Definitions - Execute,FLS_VARSPREADS,FLS_SMF_VARSPREAD_SCHEDS,FLS_SMF_VARSPREAD_SCHEDS,,,,,,,FLS_VARSPRDSCHED,,,,
7,FLS_DEXS,EOD DEXs for FLS,FLS_POS_HOLDINGS,FLS_INTRADAY,Extracts Exporter Definitions - Execute,FLS_POS_HOLDINGS,FLS_POS_HOLDINGS,FLS_POS_HOLDINGS,,,,,,,FLS_POS_HOLDINGS,,,,
8,FLS_DEXS,EOD DEXs for FLS,FLS_YC_POINTS,FLS_YC_POINTS,Extracts Exporter Definitions - Execute,FLS_YC_POINTS,FLS_YIELD_CURVE_POINTS,FLS_YIELD_CURVE_POINTS,,,,,,,FLS_YC_POINTS,,,,
9,FLS_DEXS,EOD DEXs for FLS,FLS_SMF_FX,FLS_SMF_FX,Extracts Exporter Definitions - Execute,FLS_SMF_FX,FLS_SMF_FX,FLS_SMF_FX,,,,,,,FLS_FX_SMFS,,,,
10,FLS_DEXS,EOD DEXs for FLS,FLS_SMF_REPO,FLS_SMF_REPO,Extracts Exporter Definitions - Execute,FLS_SMF_REPO,FLS_SMF_REPO,FLS_SMF_REPO,,,,,,,FLS_SMF_REPO,,,,
11,FLS_DEXS,EOD DEXs for FLS,FLS_SMF_SWAPS,FLS_SMF_SWAPS,Extracts Exporter Definitions - Execute,FLS_SMF_SWAPS,FLS_SMF_SWAPS,FLS_SMF_SWAPS,,,,,,,FLS_SMF_SWAPS,,,,
12,FLS_DEXS,EOD DEXs for FLS,FLS_VAR_RATES_SCHEDS,FLS_VAR_RATES_SCHEDS,Extracts Exporter Definitions - Execute,FLS_REPO_VAR_SCHEDS,FLS_REPO_VAR_SCHEDS,FLS_REPO_VAR_SCHEDS,,,,,,,FLS_VARRATESCHED,,,,
13,FLS_DEXS,EOD DEXs for FLS,FLS_REPO_FIX_SCHEDS,FLS_REPO_FIX_SCHEDS,Extracts Exporter Definitions - Execute,FLS_REPO_FIX_SCHEDS,FLS_REPO_FIX_SCHEDS,FLS_REPO_FIX_SCHEDS,,,,,,,FLS_REPOFIXSCHED,,,,
1,FLS_POS_HOLDINGS,Intraday positions for FLS,FLS_POS_HOLDINGS,FLS_INTRADAY,Extracts Exporter Definitions - Execute,FLS_POS_HOLDINGS,FLS_POS_HOLDINGS,FLS_POS_HOLDINGS,,,,,,,FLS_POS_HOLDINGS,,,,
2,FLS_POS_HOLDINGS,Intraday positions for FLS,FLS_FI_TRXNS_RT,FLS_FI_TRXNS_RT,Extracts Exporter Definitions - Execute,FLS_FI_TRXNS_RT,FLS_FI_TRXNS,FLS_FI_TRXNS,,,,,,,FLS_FI_TRXNS_RT,,,,
1,FRR_MAT_ALERT,Capture new mature repos with 0 interest,FRR_MAT_ALERT,FRR_MAT_ALERT,Extracts Exporter Definitions - Execute,FRR_MAT_ALERT,FRR_MAT_ALERT,FRR_MAT_ALERT,,,,,,,FRR_MAT_ALERT,,,,
5,FUND_FIGURES_EOY,Fund Figures End Of Year,FF_EOY_1,Fund Figures End Of Year (EOY_CF_BAL_POOL),Extracts Exporter Definitions - Execute,FF_EOY_1,FUND_FIGURES_EOY_1,FUND_FIGURES_EOY,,,,,,,FF_EOY_1,,,,
10,FUND_FIGURES_EOY,Fund Figures End Of Year,FF_EOY_2,Fund Figures End Of Year (EOY_GL_AL_POOL),Extracts Exporter Definitions - Execute,FF_EOY_2,FUND_FIGURES_EOY_2,FUND_FIGURES_EOY,,,,,,,FF_EOY_2,,,,
15,FUND_FIGURES_EOY,Fund Figures End Of Year,FF_EOY_3,Fund Figures End Of Year (EOY_GL_AL_PARTN),Extracts Exporter Definitions - Execute,FF_EOY_3,FUND_FIGURES_EOY_3,FUND_FIGURES_EOY,,,,,,,FF_EOY_3,,,,
20,FUND_FIGURES_EOY,Fund Figures End Of Year,FF_EOY_4,Fund Figures End Of Year (EOY_REAL_INC_TRXGL),Extracts Exporter Definitions - Execute,FF_EOY_4,FUND_FIGURES_EOY_4,FUND_FIGURES_EOY,,,,,,,FF_EOY_4,,,,
25,FUND_FIGURES_EOY,Fund Figures End Of Year,FF_EOY_5,Fund Figures End Of Year (EOY_REAL_INC_IFRS),Extracts Exporter Definitions - Execute,FF_EOY_5,FUND_FIGURES_EOY_5,FUND_FIGURES_EOY,,,,,,,FF_EOY_5,,,,
10,FUTURES_TRANS_RISK,Futures transactions for Risk,FUTURES_TRANS_RISK,Futures transactions for Risk,Extracts Exporter Definitions - Execute,FUTURES_TRANS_RISK,FUTURES_TRANS_RISK,FUTURES_TRANS_RISK,,,,,,,FUT_TRANS_RISK,,,,
1,FX_FWD_RPT,Batch Job Group to execute FX FWD PFC and DEX for G/L,FX_FWD_PFC,Batch Job to Execute the FX Fwd PFC,Portfolio Calculation - Execute,,,,,,,,,,,,FX_FWD_PFC,,
2,FX_FWD_RPT,Batch Job Group to execute FX FWD PFC and DEX for G/L,FX_FWD_DEX,DEX for all FX Forward Hedged Positions from FX_FWD_PFC,Extracts Exporter Definitions - Execute,FX_FWD_POS,FX_FWD_EXT,FX_FWD_EXTRACT,,,,,,,FX_FWD_REF,,,,
1,FX_HEDGE_EXTRACT,DEXs for FX hedge extract for IRR CO,FX_HEDGE_PFC1,PFC for FX hedge extract - IRR CO,Portfolio Calculation - Execute,,,,,,,,,,,,FX_HEDGE_PFC1,,
2,FX_HEDGE_EXTRACT,DEXs for FX hedge extract for IRR CO,FX_HEDGE_EXTRACT,PFC positions for FX hedge - IRR CO,Extracts Exporter Definitions - Execute,FX_HEDGE_EXTRACT,FX_HEDGE_EXTRACT,FX_HEDGE_EXTRACT,,,,,,,FX_HEDGE_EXTRACT,,,,
1,FX_REAL_G_L,FX realized gain and loss - new,FX_REAL_G_L,Realized GL for FX hedged trades with updated formula and fields,Extracts Exporter Definitions - Execute,FX_REAL_G_L,FX_REAL_G_L,FX_REAL_G_L,,,,,,,FX_REAL_G_L,,,,
1,GL_CONTR_SURP_REBOOK,GL - Contributed Surplus - Rebooking,GL_CONTR_SURP_REBOOK,GL - Contributed Surplus - Rebooking,Extraction Setups - Execute,,GL_CONTRIBUTED_SURPLUS_REBOOKING,GL_CONTRIBUTED_SURPLUS_REBOOKING,GL_CONTR_SURP_REBOOK,,,,,,,,,,
10,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_TRXGL_STEP1,General ledger contributions - TRXGL,Extraction Setups - Execute,,GL_CONTRIBUTIONS_STEP1_TRXGL,GL_CONTRIBUTIONS_STEP1_TRXGL,,GL_CONT_STEP1_TRXGL,,,,,,,,,
20,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_TRXGL_STEP2,General ledger contribution incl. adjust - TRXGL,Extraction Setups - Execute,,GL_CONTRIBUTIONS_STEP2_TRXGL,GL_CONTRIBUTIONS_STEP2_TRXGL,,GL_CONT_STEP2_TRXGL,,,,,,,,,
30,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_TRXGL_STEP3,General ledger contributions aggregation - TRXGL,Extracts Exporter Definitions - Execute,GL_CONTR_STEP3_TRXGL,GL_CONTRIBUTIONS_STEP3_TRXGL,GL_CONTRIBUTIONS_STEP3_TRXGL,,,,,,,GL_CONTR_TRXGL_W,,,,
40,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_TRXGL_STEP4,General ledger contributions aggregation - TRXGL,Data Format Setup - Execute - Import,,,,TRN_GL_CONTR_TRXGL,,,,,GL_CONTR_TRXGL_R,,,,,
50,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_IFRS_STEP1,General ledger contributions - IFRS,Extraction Setups - Execute,,GL_CONTRIBUTIONS_STEP1_IFRS,GL_CONTRIBUTIONS_STEP1_IFRS,,GL_CONT_STEP1_IFRS,,,,,,,,,
60,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_IFRS_STEP2,General ledger contribution incl. adjust - IFRS,Extraction Setups - Execute,,GL_CONTRIBUTIONS_STEP2_IFRS,GL_CONTRIBUTIONS_STEP2_IFRS,,GL_CONT_STEP2_IFRS,,,,,,,,,
70,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_IFRS_STEP3,General ledger contributions aggregation - IFRS,Extracts Exporter Definitions - Execute,GL_CONTR_STEP3_IFRS,GL_CONTRIBUTIONS_STEP3_IFRS,GL_CONTRIBUTIONS_STEP3_IFRS,,,,,,,GL_CONTR_IFRS_W,,,,
80,GL_CONTRIBUTION,General ledger contribution rebooking,GL_CONTR_IFRS_STEP4,General ledger contributions aggregation - IFRS,Data Format Setup - Execute - Import,,,,TRN_GL_CONTR_IFRS,,,,,GL_CONTR_IFRS_R,,,,,
10,GL_FWK_COMPARE,GL Balance - Framework Comparison,GL_FWK_COMPARE,GL Balance - Framework Comparison,Extracts Exporter Definitions - Execute,GL_FWK_COMPARE,GL_FWK_COMPARE,GL_FWK_COMPARE,,,,,,,GL_FWK_COMP,,,,
1,GL_HOLDING_EXT,G/L Holding Extract,GL_HOLDING_EXT,G/L Holding Extract,Extracts Exporter Definitions - Execute,GL_HOLDING_EXTRACT,GL_HOLDING_EXTRACT,GL_HOLDING_EXTRACT,,,,,,,GL_HOLDING_EXT_F,,,,
2,GL_HOLDING_EXT,G/L Holding Extract,GL_HOLDINGS_EOY_FIX,G/L Holding Extract,Extracts Exporter Definitions - Execute,GL_HOLDINGS_EOY_FIX,GL_HOLDINGS_EOY_FIX,GL_HOLDINGS_EOY_FIX,,,,,,,GL_HOLDING_EXT_F,,,,
10,GL_INCOME_ALLOC,General ledger income allocation rebooking,GL_INCOMEALLOC_STEP1,General ledger income allocation rebooking,Extraction Setups - Execute,,GL_INCOME_ALLOC_STEP1,GL_INCOME_ALLOC_STEP1,,GL_INC_ALLOC_STEP1,,,,,,,,,
20,GL_INCOME_ALLOC,General ledger income allocation rebooking,GL_INCOMEALLOC_STEP2,General ledger income allocation rebooking,Extraction Setups - Execute,,GL_INCOME_ALLOC_STEP2,GL_INCOME_ALLOC_STEP2,,GL_INC_ALLOC_STEP2,,,,,,,,,
30,GL_INCOME_ALLOC,General ledger income allocation rebooking,GL_INCOMEALLOC_STEP3,General ledger income allocation rebooking,Extracts Exporter Definitions - Execute,GL_INCOMEALLOC_STEP3,GL_INCOME_ALLOC_STEP3,GL_INCOME_ALLOC_STEP3,,,,,,,GL_INCOMEALLOC_W,,,,
40,GL_INCOME_ALLOC,General ledger income allocation rebooking,GL_INCOMEALLOC_STEP4,General ledger income allocation rebooking,Data Format Setup - Execute - Import,,,,TRN_GL_INCOME_ALLOC,,,,,GL_INCOMEALLOC_R,,,,,
1,GL_TRIAL_BAL_IFRS,GL - IFRS Trial Balance - with additional logic,GL_TRIAL_BAL_IFRS,GL - Trial Balance IFRS,Extracts Exporter Definitions - Execute,GL_TRIAL_BAL_IFRS,GL_TRIAL_BAL_IFRS,GL_TRIAL_BAL_IFRS,,,,,,,GL_TB_IFRS,,,,
1,HIST_RETURN,Import historical returns as a cost for Performanc,HIST_RETURN,Import historical returns as a cost for Performanc,Data Format Setup - Execute - Import to Message Queue,,,,HIST_RET_IMP_PCL,,,,,HIST_RETURN,,,,,
10,IO_AI_UNFUND_COMMIT,Batch Job Group to Execute PFC and Extract AI Unfunded Commitments,IO_PFC_AI_UF_COMMIT,PFC for AI Unfunded Commitments,Portfolio Calculation - Execute,,,,,,,,,,,,IO_AI_UNFUNDED_COMMITMENT,,
20,IO_AI_UNFUND_COMMIT,Batch Job Group to Execute PFC and Extract AI Unfunded Commitments,IO_AI_UNFUND_COMMIT,Data Extract - Investment Operations - AI Unfunded Commitments,Extracts Exporter Definitions - Execute,IO_AI_UNFUND_COMMIT,IO_AI_UNFUNDED_COMMITMENT,IO_AI_UNFUNDED_COMMITMENT,,,,,,,IO_AI_UNFUND_C_W,,,,
30,IO_AI_UNFUND_COMMIT,Batch Job Group to Execute PFC and Extract AI Unfunded Commitments,DM_ARC_IO_UNFUND_COM,Archive IO AI Unfunded Commitments,File Operation - Move File,,,,,,,,,IO_AI_UNFUN_C_MF,IO_AI_UNFUN_C_MT,,,,
40,IO_AI_UNFUND_COMMIT,Batch Job Group to Execute PFC and Extract AI Unfunded Commitments,MAIL_IO_UNF_COM,Send e-mail to IO_UNF_COM Mail Group for IO - AI Unfunded Commitments Extract,System - Send Mail,,,,,,,,,,,,,,
1,IO_FUT_TXN,Futures Transaction Reconciliation Extract,IO_FUT_TXN_1,IO Futures Recon - Transactions,Extracts Exporter Definitions - Execute,IO_FUT_TXN,IO_FUT_TXN,IO_FUT_TXN,,,,,,,IO_FUT_1,,,,
2,IO_FUT_TXN,Futures Transaction Reconciliation Extract,IO_FUT_TXN_2,IO Futures Recon - Positions w/o Transactions,Extracts Exporter Definitions - Execute,IO_FUT_NOTXN,IO_FUT_NOTXN,IO_FUT_NOTXN,,,,,,,IO_FUT_2,,,,
3,IO_FUT_TXN,Futures Transaction Reconciliation Extract,IO_FUT_TXN_3,IO Futures Recon - Finalize File,File Operation - Move File,,,,,,,,,IO_FUT_3,IO_FUT_TXN_REF,,,,
10,IO_SETTLE_POSITIONS,Batch Job Group to Execute PFC and Extract Settled Positions,IO_SETTLE_POS_PFC,PFC for Settled Positions,Portfolio Calculation - Execute,,,,,,,,,,,,IO_SETTLE_POSITIONS,,
20,IO_SETTLE_POSITIONS,Batch Job Group to Execute PFC and Extract Settled Positions,IO_SETTLE_POS_DEX,Data Extractor for Settle Positions Report,Extracts Exporter Definitions - Execute,IO_SETTLE_POS_EXP,IO_SETTLE_POS_EXT_SETUP,IO_SETTLE_POSITION_EXT,,,,,,,IO_SETTL_POS_REF,,,,
10,IO_SWAP_ID_MAPPING,Swap ID Mapping,IO_SWAP_ID_MAPPING,Swap ID Mapping,Extracts Exporter Definitions - Execute,DO_SWAP ID,DO_SWAP ID,DO_SWAP ID,,,,,,,DO_SWAP ID,,,,
1,IPD_PRFCLC_EXT,Perf calc extracts for IPDs IRR calc,IPD_PRFCLC_EXT,Perf calc extract for IPDs IRR calc,Extracts Exporter Definitions - Execute,IPD_PRFCLC_EXT,IPD_PRFCLC_EXT,IPD_PRFCLC_EXT,,,,,,,IPD_PRFCLC_EXT,,,,
1,IPD_TRN_EXT,Transaction extracts for IPDs IRR calc,IPD_TRN_EXT,Transaction extract for IPD and IRR calc,Extracts Exporter Definitions - Execute,IPD_TRN_EXT,IPD_TRN_EXT,IPD_TRN_EXT,,,,,,,IPD_TRN_EXT,,,,
10,LBF_NB,LBF Neutral Benchmark Workflow,LBF_NB,LBF Neutral Benchmark Workflow,Extraction Setups - Execute,,LBF_NB,LBF_NB,LBF_NB,,,,,,,,,,
1,LE_NAME_UPD,Legal Entity Name Update,LE_FUND_CERTS,Legal entity name change for Fund Certificates,Data Format Setup - Execute - Import,,,,LE_NAME_FUND_CERT,,,,,LE_FUND_CERTS,,,,,
2,LE_NAME_UPD,Legal Entity Name Update,LE_FUND_DEFS,Legal entity name change for Fund Definitions,Data Format Setup - Execute - Import,,,,LE_FUND_DEFS,,,,,LE_FUND_DEFS,,,,,
3,LE_NAME_UPD,Legal Entity Name Update,LE_PORTFOLIOS,Legal entity name change for Portfolios,Data Format Setup - Execute - Import,,,,LE_PORTFOLIOS,,,,,LE_PORTFOLIOS,,,,,
